first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_7
2019-02-16 21:08:00+00:00;2019-02-16 21:09:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-16 21:08:00+0000', tz='UTC'), Timestamp('2019-02-16 21:09:00+0000', tz='UTC'), None);1;0
2019-02-16 21:17:00+00:00;2019-02-16 21:18:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 21:17:00+0000', tz='UTC'), Timestamp('2019-02-16 21:18:30+0000', tz='UTC'), None);1;1
2019-02-16 21:27:00+00:00;2019-02-16 21:28:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-16 21:27:00+0000', tz='UTC'), Timestamp('2019-02-16 21:28:00+0000', tz='UTC'), None);1;0
2019-02-16 21:36:00+00:00;2019-02-16 21:37:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 21:36:00+0000', tz='UTC'), Timestamp('2019-02-16 21:37:30+0000', tz='UTC'), None);1;3
2019-02-16 21:45:00+00:00;2019-02-16 21:47:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-16 21:45:00+0000', tz='UTC'), Timestamp('2019-02-16 21:47:00+0000', tz='UTC'), None);1;3
2019-02-16 21:54:30+00:00;2019-02-16 21:56:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 21:54:30+0000', tz='UTC'), Timestamp('2019-02-16 21:56:00+0000', tz='UTC'), None);1;1
2019-02-16 22:04:00+00:00;2019-02-16 22:05:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 22:04:00+0000', tz='UTC'), Timestamp('2019-02-16 22:05:30+0000', tz='UTC'), None);1;1
2019-02-17 10:09:00+00:00;2019-02-17 10:13:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-17 10:09:00+0000', tz='UTC'), Timestamp('2019-02-17 10:13:30+0000', tz='UTC'), None);0;2
2019-02-17 10:27:30+00:00;2019-02-17 10:37:00+00:00;0 days 00:09:30;slice(Timestamp('2019-02-17 10:27:30+0000', tz='UTC'), Timestamp('2019-02-17 10:37:00+0000', tz='UTC'), None);0;5
2019-02-17 10:49:00+00:00;2019-02-17 10:50:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 10:49:00+0000', tz='UTC'), Timestamp('2019-02-17 10:50:00+0000', tz='UTC'), None);1;0
2019-02-17 11:02:30+00:00;2019-02-17 11:04:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 11:02:30+0000', tz='UTC'), Timestamp('2019-02-17 11:04:00+0000', tz='UTC'), None);1;3
2019-02-17 11:16:00+00:00;2019-02-17 11:17:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 11:16:00+0000', tz='UTC'), Timestamp('2019-02-17 11:17:00+0000', tz='UTC'), None);1;0
2019-02-17 11:30:00+00:00;2019-02-17 11:31:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 11:30:00+0000', tz='UTC'), Timestamp('2019-02-17 11:31:00+0000', tz='UTC'), None);1;0
2019-02-17 11:43:00+00:00;2019-02-17 11:44:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 11:43:00+0000', tz='UTC'), Timestamp('2019-02-17 11:44:30+0000', tz='UTC'), None);1;1
2019-02-17 11:56:30+00:00;2019-02-17 11:58:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 11:56:30+0000', tz='UTC'), Timestamp('2019-02-17 11:58:00+0000', tz='UTC'), None);1;1
2019-02-17 12:10:30+00:00;2019-02-17 12:11:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 12:10:30+0000', tz='UTC'), Timestamp('2019-02-17 12:11:30+0000', tz='UTC'), None);1;0
2019-02-17 12:24:00+00:00;2019-02-17 12:25:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 12:24:00+0000', tz='UTC'), Timestamp('2019-02-17 12:25:30+0000', tz='UTC'), None);1;1
2019-02-17 12:52:00+00:00;2019-02-17 12:53:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 12:52:00+0000', tz='UTC'), Timestamp('2019-02-17 12:53:30+0000', tz='UTC'), None);1;3
2019-02-17 13:05:30+00:00;2019-02-17 13:07:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 13:05:30+0000', tz='UTC'), Timestamp('2019-02-17 13:07:00+0000', tz='UTC'), None);1;3
2019-02-17 13:19:00+00:00;2019-02-17 13:20:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 13:19:00+0000', tz='UTC'), Timestamp('2019-02-17 13:20:30+0000', tz='UTC'), None);1;1
2019-02-17 13:32:30+00:00;2019-02-17 13:34:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 13:32:30+0000', tz='UTC'), Timestamp('2019-02-17 13:34:00+0000', tz='UTC'), None);1;1
2019-02-17 13:47:00+00:00;2019-02-17 13:51:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 13:47:00+0000', tz='UTC'), Timestamp('2019-02-17 13:51:00+0000', tz='UTC'), None);1;1
2019-02-17 13:56:30+00:00;2019-02-17 13:58:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 13:56:30+0000', tz='UTC'), Timestamp('2019-02-17 13:58:30+0000', tz='UTC'), None);1;3
2019-02-17 14:01:00+00:00;2019-02-17 14:02:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 14:01:00+0000', tz='UTC'), Timestamp('2019-02-17 14:02:00+0000', tz='UTC'), None);1;0
2019-02-17 14:06:30+00:00;2019-02-17 14:08:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 14:06:30+0000', tz='UTC'), Timestamp('2019-02-17 14:08:00+0000', tz='UTC'), None);1;1
2019-02-17 14:12:00+00:00;2019-02-17 14:13:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 14:12:00+0000', tz='UTC'), Timestamp('2019-02-17 14:13:30+0000', tz='UTC'), None);1;3
2019-02-17 14:22:30+00:00;2019-02-17 14:24:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 14:22:30+0000', tz='UTC'), Timestamp('2019-02-17 14:24:00+0000', tz='UTC'), None);1;1
2019-02-17 14:34:00+00:00;2019-02-17 14:37:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 14:34:00+0000', tz='UTC'), Timestamp('2019-02-17 14:37:00+0000', tz='UTC'), None);0;6
2019-02-17 14:44:00+00:00;2019-02-17 14:45:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 14:44:00+0000', tz='UTC'), Timestamp('2019-02-17 14:45:00+0000', tz='UTC'), None);1;0
2019-02-17 14:56:00+00:00;2019-02-17 14:57:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 14:56:00+0000', tz='UTC'), Timestamp('2019-02-17 14:57:00+0000', tz='UTC'), None);1;0
2019-02-17 15:07:30+00:00;2019-02-17 15:11:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 15:07:30+0000', tz='UTC'), Timestamp('2019-02-17 15:11:30+0000', tz='UTC'), None);1;3
2019-02-17 15:19:30+00:00;2019-02-17 15:21:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 15:19:30+0000', tz='UTC'), Timestamp('2019-02-17 15:21:00+0000', tz='UTC'), None);1;1
2019-02-17 15:30:30+00:00;2019-02-17 15:32:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 15:30:30+0000', tz='UTC'), Timestamp('2019-02-17 15:32:00+0000', tz='UTC'), None);1;3
2019-02-17 15:41:00+00:00;2019-02-17 15:42:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 15:41:00+0000', tz='UTC'), Timestamp('2019-02-17 15:42:30+0000', tz='UTC'), None);1;1
2019-02-17 15:52:30+00:00;2019-02-17 15:53:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 15:52:30+0000', tz='UTC'), Timestamp('2019-02-17 15:53:30+0000', tz='UTC'), None);1;0
2019-02-17 16:03:00+00:00;2019-02-17 16:04:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 16:03:00+0000', tz='UTC'), Timestamp('2019-02-17 16:04:00+0000', tz='UTC'), None);1;0
2019-02-17 16:13:30+00:00;2019-02-17 16:15:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 16:13:30+0000', tz='UTC'), Timestamp('2019-02-17 16:15:00+0000', tz='UTC'), None);1;1
2019-02-17 16:24:30+00:00;2019-02-17 16:26:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 16:24:30+0000', tz='UTC'), Timestamp('2019-02-17 16:26:00+0000', tz='UTC'), None);1;3
2019-02-17 16:35:30+00:00;2019-02-17 16:36:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 16:35:30+0000', tz='UTC'), Timestamp('2019-02-17 16:36:30+0000', tz='UTC'), None);1;0
2019-02-17 16:46:30+00:00;2019-02-17 16:47:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 16:46:30+0000', tz='UTC'), Timestamp('2019-02-17 16:47:30+0000', tz='UTC'), None);1;0
2019-02-17 16:57:30+00:00;2019-02-17 16:59:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 16:57:30+0000', tz='UTC'), Timestamp('2019-02-17 16:59:00+0000', tz='UTC'), None);1;3
2019-02-17 17:08:30+00:00;2019-02-17 17:09:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 17:08:30+0000', tz='UTC'), Timestamp('2019-02-17 17:09:30+0000', tz='UTC'), None);1;0
2019-02-17 17:19:30+00:00;2019-02-17 17:20:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 17:19:30+0000', tz='UTC'), Timestamp('2019-02-17 17:20:30+0000', tz='UTC'), None);1;0
2019-02-17 17:30:30+00:00;2019-02-17 17:32:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 17:30:30+0000', tz='UTC'), Timestamp('2019-02-17 17:32:00+0000', tz='UTC'), None);1;1
2019-02-17 17:41:30+00:00;2019-02-17 17:43:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 17:41:30+0000', tz='UTC'), Timestamp('2019-02-17 17:43:00+0000', tz='UTC'), None);1;1
2019-02-17 17:52:30+00:00;2019-02-17 17:54:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 17:52:30+0000', tz='UTC'), Timestamp('2019-02-17 17:54:00+0000', tz='UTC'), None);1;3
2019-02-17 18:03:00+00:00;2019-02-17 18:04:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:03:00+0000', tz='UTC'), Timestamp('2019-02-17 18:04:30+0000', tz='UTC'), None);1;1
2019-02-17 18:14:00+00:00;2019-02-17 18:15:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:14:00+0000', tz='UTC'), Timestamp('2019-02-17 18:15:30+0000', tz='UTC'), None);1;1
2019-02-17 18:25:00+00:00;2019-02-17 18:26:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:25:00+0000', tz='UTC'), Timestamp('2019-02-17 18:26:30+0000', tz='UTC'), None);1;1
2019-02-17 18:36:00+00:00;2019-02-17 18:37:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:36:00+0000', tz='UTC'), Timestamp('2019-02-17 18:37:30+0000', tz='UTC'), None);1;3
2019-02-17 18:47:30+00:00;2019-02-17 18:48:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 18:47:30+0000', tz='UTC'), Timestamp('2019-02-17 18:48:30+0000', tz='UTC'), None);1;0
2019-02-17 18:58:30+00:00;2019-02-17 19:00:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:58:30+0000', tz='UTC'), Timestamp('2019-02-17 19:00:00+0000', tz='UTC'), None);1;3
2019-02-17 19:09:30+00:00;2019-02-17 19:11:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 19:09:30+0000', tz='UTC'), Timestamp('2019-02-17 19:11:00+0000', tz='UTC'), None);1;1
2019-02-17 19:18:30+00:00;2019-02-17 19:20:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 19:18:30+0000', tz='UTC'), Timestamp('2019-02-17 19:20:00+0000', tz='UTC'), None);1;1
2019-02-17 19:28:00+00:00;2019-02-17 19:29:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 19:28:00+0000', tz='UTC'), Timestamp('2019-02-17 19:29:30+0000', tz='UTC'), None);1;3
2019-02-17 19:36:30+00:00;2019-02-17 19:38:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 19:36:30+0000', tz='UTC'), Timestamp('2019-02-17 19:38:00+0000', tz='UTC'), None);1;3
2019-02-17 19:58:30+00:00;2019-02-17 19:59:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 19:58:30+0000', tz='UTC'), Timestamp('2019-02-17 19:59:30+0000', tz='UTC'), None);1;0
2019-02-17 20:09:30+00:00;2019-02-17 20:11:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 20:09:30+0000', tz='UTC'), Timestamp('2019-02-17 20:11:00+0000', tz='UTC'), None);1;1
2019-02-17 20:18:00+00:00;2019-02-17 20:19:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 20:18:00+0000', tz='UTC'), Timestamp('2019-02-17 20:19:30+0000', tz='UTC'), None);1;3
2019-02-17 20:23:30+00:00;2019-02-17 20:25:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 20:23:30+0000', tz='UTC'), Timestamp('2019-02-17 20:25:00+0000', tz='UTC'), None);1;1
2019-02-17 20:30:30+00:00;2019-02-17 20:32:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 20:30:30+0000', tz='UTC'), Timestamp('2019-02-17 20:32:00+0000', tz='UTC'), None);1;1
2019-02-17 20:38:30+00:00;2019-02-17 20:39:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 20:38:30+0000', tz='UTC'), Timestamp('2019-02-17 20:39:30+0000', tz='UTC'), None);1;0
2019-02-17 20:46:30+00:00;2019-02-17 20:48:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 20:46:30+0000', tz='UTC'), Timestamp('2019-02-17 20:48:00+0000', tz='UTC'), None);1;1
2019-02-17 20:56:00+00:00;2019-02-17 20:57:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 20:56:00+0000', tz='UTC'), Timestamp('2019-02-17 20:57:30+0000', tz='UTC'), None);1;3
2019-02-17 21:05:00+00:00;2019-02-17 21:06:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 21:05:00+0000', tz='UTC'), Timestamp('2019-02-17 21:06:00+0000', tz='UTC'), None);1;0
2019-02-18 10:17:00+00:00;2019-02-18 10:21:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-18 10:17:00+0000', tz='UTC'), Timestamp('2019-02-18 10:21:30+0000', tz='UTC'), None);0;2
2019-02-18 10:27:30+00:00;2019-02-18 10:29:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 10:27:30+0000', tz='UTC'), Timestamp('2019-02-18 10:29:00+0000', tz='UTC'), None);1;1
2019-02-18 10:36:30+00:00;2019-02-18 10:38:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 10:36:30+0000', tz='UTC'), Timestamp('2019-02-18 10:38:00+0000', tz='UTC'), None);1;1
2019-02-18 10:46:00+00:00;2019-02-18 10:48:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 10:46:00+0000', tz='UTC'), Timestamp('2019-02-18 10:48:00+0000', tz='UTC'), None);1;3
2019-02-18 11:16:30+00:00;2019-02-18 11:21:30+00:00;0 days 00:05:00;slice(Timestamp('2019-02-18 11:16:30+0000', tz='UTC'), Timestamp('2019-02-18 11:21:30+0000', tz='UTC'), None);0;2
2019-02-18 11:45:00+00:00;2019-02-18 11:48:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 11:45:00+0000', tz='UTC'), Timestamp('2019-02-18 11:48:00+0000', tz='UTC'), None);0;6
2019-02-18 11:53:00+00:00;2019-02-18 11:54:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 11:53:00+0000', tz='UTC'), Timestamp('2019-02-18 11:54:30+0000', tz='UTC'), None);1;3
2019-02-18 12:24:30+00:00;2019-02-18 12:38:30+00:00;0 days 00:14:00;slice(Timestamp('2019-02-18 12:24:30+0000', tz='UTC'), Timestamp('2019-02-18 12:38:30+0000', tz='UTC'), None);0;2
2019-02-18 12:45:00+00:00;2019-02-18 12:46:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 12:45:00+0000', tz='UTC'), Timestamp('2019-02-18 12:46:30+0000', tz='UTC'), None);1;3
2019-02-18 12:52:30+00:00;2019-02-18 12:54:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 12:52:30+0000', tz='UTC'), Timestamp('2019-02-18 12:54:00+0000', tz='UTC'), None);1;3
2019-02-18 13:00:30+00:00;2019-02-18 13:01:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 13:00:30+0000', tz='UTC'), Timestamp('2019-02-18 13:01:30+0000', tz='UTC'), None);1;0
2019-02-18 13:08:30+00:00;2019-02-18 13:10:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 13:08:30+0000', tz='UTC'), Timestamp('2019-02-18 13:10:00+0000', tz='UTC'), None);1;3
2019-02-18 13:16:30+00:00;2019-02-18 13:18:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 13:16:30+0000', tz='UTC'), Timestamp('2019-02-18 13:18:00+0000', tz='UTC'), None);1;1
2019-02-18 13:24:30+00:00;2019-02-18 13:38:30+00:00;0 days 00:14:00;slice(Timestamp('2019-02-18 13:24:30+0000', tz='UTC'), Timestamp('2019-02-18 13:38:30+0000', tz='UTC'), None);0;2
2019-02-18 13:44:00+00:00;2019-02-18 13:45:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 13:44:00+0000', tz='UTC'), Timestamp('2019-02-18 13:45:30+0000', tz='UTC'), None);1;1
2019-02-18 13:52:30+00:00;2019-02-18 13:54:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 13:52:30+0000', tz='UTC'), Timestamp('2019-02-18 13:54:00+0000', tz='UTC'), None);1;1
2019-02-18 14:01:00+00:00;2019-02-18 14:02:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 14:01:00+0000', tz='UTC'), Timestamp('2019-02-18 14:02:30+0000', tz='UTC'), None);1;3
2019-02-18 14:09:00+00:00;2019-02-18 14:10:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 14:09:00+0000', tz='UTC'), Timestamp('2019-02-18 14:10:30+0000', tz='UTC'), None);1;1
2019-02-18 14:17:30+00:00;2019-02-18 14:19:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 14:17:30+0000', tz='UTC'), Timestamp('2019-02-18 14:19:00+0000', tz='UTC'), None);1;1
2019-02-18 14:26:00+00:00;2019-02-18 14:27:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 14:26:00+0000', tz='UTC'), Timestamp('2019-02-18 14:27:30+0000', tz='UTC'), None);1;1
2019-02-18 14:34:30+00:00;2019-02-18 14:36:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 14:34:30+0000', tz='UTC'), Timestamp('2019-02-18 14:36:30+0000', tz='UTC'), None);1;3
2019-02-18 14:43:00+00:00;2019-02-18 14:44:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 14:43:00+0000', tz='UTC'), Timestamp('2019-02-18 14:44:30+0000', tz='UTC'), None);1;3
2019-02-18 14:52:00+00:00;2019-02-18 14:53:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 14:52:00+0000', tz='UTC'), Timestamp('2019-02-18 14:53:30+0000', tz='UTC'), None);1;3
2019-02-18 15:01:00+00:00;2019-02-18 15:02:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 15:01:00+0000', tz='UTC'), Timestamp('2019-02-18 15:02:30+0000', tz='UTC'), None);1;1
2019-02-18 15:10:30+00:00;2019-02-18 15:12:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 15:10:30+0000', tz='UTC'), Timestamp('2019-02-18 15:12:00+0000', tz='UTC'), None);1;3
2019-02-18 15:19:30+00:00;2019-02-18 15:21:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 15:19:30+0000', tz='UTC'), Timestamp('2019-02-18 15:21:00+0000', tz='UTC'), None);1;1
2019-02-18 15:28:30+00:00;2019-02-18 15:30:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 15:28:30+0000', tz='UTC'), Timestamp('2019-02-18 15:30:30+0000', tz='UTC'), None);1;3
2019-02-18 15:38:00+00:00;2019-02-18 15:39:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 15:38:00+0000', tz='UTC'), Timestamp('2019-02-18 15:39:30+0000', tz='UTC'), None);1;1
2019-02-18 16:06:00+00:00;2019-02-18 16:08:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 16:06:00+0000', tz='UTC'), Timestamp('2019-02-18 16:08:00+0000', tz='UTC'), None);1;3
2019-02-18 16:18:30+00:00;2019-02-18 16:19:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 16:18:30+0000', tz='UTC'), Timestamp('2019-02-18 16:19:30+0000', tz='UTC'), None);1;0
2019-02-18 16:30:30+00:00;2019-02-18 16:31:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 16:30:30+0000', tz='UTC'), Timestamp('2019-02-18 16:31:30+0000', tz='UTC'), None);1;0
2019-02-18 16:42:30+00:00;2019-02-18 16:43:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 16:42:30+0000', tz='UTC'), Timestamp('2019-02-18 16:43:30+0000', tz='UTC'), None);1;0
2019-02-18 16:54:30+00:00;2019-02-18 16:56:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 16:54:30+0000', tz='UTC'), Timestamp('2019-02-18 16:56:00+0000', tz='UTC'), None);1;3
2019-02-18 17:07:00+00:00;2019-02-18 17:08:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 17:07:00+0000', tz='UTC'), Timestamp('2019-02-18 17:08:00+0000', tz='UTC'), None);1;0
2019-02-18 17:19:00+00:00;2019-02-18 17:20:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 17:19:00+0000', tz='UTC'), Timestamp('2019-02-18 17:20:30+0000', tz='UTC'), None);1;3
2019-02-18 17:31:30+00:00;2019-02-18 17:33:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 17:31:30+0000', tz='UTC'), Timestamp('2019-02-18 17:33:00+0000', tz='UTC'), None);1;3
2019-02-18 17:44:30+00:00;2019-02-18 17:45:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 17:44:30+0000', tz='UTC'), Timestamp('2019-02-18 17:45:30+0000', tz='UTC'), None);1;0
2019-02-18 17:57:00+00:00;2019-02-18 17:58:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 17:57:00+0000', tz='UTC'), Timestamp('2019-02-18 17:58:00+0000', tz='UTC'), None);1;0
2019-02-18 18:09:30+00:00;2019-02-18 18:11:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 18:09:30+0000', tz='UTC'), Timestamp('2019-02-18 18:11:00+0000', tz='UTC'), None);1;3
2019-02-18 18:22:30+00:00;2019-02-18 18:23:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 18:22:30+0000', tz='UTC'), Timestamp('2019-02-18 18:23:30+0000', tz='UTC'), None);1;0
2019-02-18 18:35:00+00:00;2019-02-18 18:36:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 18:35:00+0000', tz='UTC'), Timestamp('2019-02-18 18:36:30+0000', tz='UTC'), None);1;3
2019-02-18 18:48:00+00:00;2019-02-18 18:49:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 18:48:00+0000', tz='UTC'), Timestamp('2019-02-18 18:49:30+0000', tz='UTC'), None);1;1
2019-02-18 19:01:30+00:00;2019-02-18 19:02:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 19:01:30+0000', tz='UTC'), Timestamp('2019-02-18 19:02:30+0000', tz='UTC'), None);1;0
2019-02-18 19:14:30+00:00;2019-02-18 19:16:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 19:14:30+0000', tz='UTC'), Timestamp('2019-02-18 19:16:00+0000', tz='UTC'), None);1;3
2019-02-18 19:28:00+00:00;2019-02-18 19:29:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 19:28:00+0000', tz='UTC'), Timestamp('2019-02-18 19:29:30+0000', tz='UTC'), None);1;3
2019-02-18 19:31:00+00:00;2019-02-18 19:34:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 19:31:00+0000', tz='UTC'), Timestamp('2019-02-18 19:34:30+0000', tz='UTC'), None);0;6
2019-02-18 19:41:00+00:00;2019-02-18 19:42:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 19:41:00+0000', tz='UTC'), Timestamp('2019-02-18 19:42:00+0000', tz='UTC'), None);1;0
2019-02-18 19:48:00+00:00;2019-02-18 19:50:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 19:48:00+0000', tz='UTC'), Timestamp('2019-02-18 19:50:00+0000', tz='UTC'), None);1;3
2019-02-18 19:56:00+00:00;2019-02-18 19:57:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 19:56:00+0000', tz='UTC'), Timestamp('2019-02-18 19:57:30+0000', tz='UTC'), None);1;3
2019-02-18 20:05:30+00:00;2019-02-18 20:07:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 20:05:30+0000', tz='UTC'), Timestamp('2019-02-18 20:07:00+0000', tz='UTC'), None);1;1
2019-02-18 20:14:00+00:00;2019-02-18 20:15:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 20:14:00+0000', tz='UTC'), Timestamp('2019-02-18 20:15:30+0000', tz='UTC'), None);1;1
2019-02-18 20:21:30+00:00;2019-02-18 20:24:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 20:21:30+0000', tz='UTC'), Timestamp('2019-02-18 20:24:00+0000', tz='UTC'), None);1;3
2019-02-18 20:29:00+00:00;2019-02-18 20:30:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 20:29:00+0000', tz='UTC'), Timestamp('2019-02-18 20:30:30+0000', tz='UTC'), None);1;1
2019-02-18 20:32:00+00:00;2019-02-18 20:34:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 20:32:00+0000', tz='UTC'), Timestamp('2019-02-18 20:34:30+0000', tz='UTC'), None);1;6
2019-02-18 20:39:30+00:00;2019-02-18 20:40:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 20:39:30+0000', tz='UTC'), Timestamp('2019-02-18 20:40:30+0000', tz='UTC'), None);1;0
2019-02-18 20:46:30+00:00;2019-02-18 20:47:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 20:46:30+0000', tz='UTC'), Timestamp('2019-02-18 20:47:30+0000', tz='UTC'), None);1;0
2019-02-18 20:54:00+00:00;2019-02-18 20:55:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 20:54:00+0000', tz='UTC'), Timestamp('2019-02-18 20:55:00+0000', tz='UTC'), None);1;0
2019-02-18 20:56:30+00:00;2019-02-18 20:58:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 20:56:30+0000', tz='UTC'), Timestamp('2019-02-18 20:58:00+0000', tz='UTC'), None);1;3
