first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_3;ALG_catch24_kmeans_2
2019-02-14 20:43:00+00:00;2019-02-14 20:47:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 20:43:00+0000', tz='UTC'), Timestamp('2019-02-14 20:47:30+0000', tz='UTC'), None);2;0
2019-02-14 20:51:00+00:00;2019-02-14 20:54:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 20:51:00+0000', tz='UTC'), Timestamp('2019-02-14 20:54:30+0000', tz='UTC'), None);1;1
2019-02-14 20:57:30+00:00;2019-02-14 21:02:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 20:57:30+0000', tz='UTC'), Timestamp('2019-02-14 21:02:00+0000', tz='UTC'), None);2;0
2019-02-14 21:05:30+00:00;2019-02-14 21:10:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 21:05:30+0000', tz='UTC'), Timestamp('2019-02-14 21:10:00+0000', tz='UTC'), None);2;0
2019-02-14 21:13:30+00:00;2019-02-14 21:18:30+00:00;0 days 00:05:00;slice(Timestamp('2019-02-14 21:13:30+0000', tz='UTC'), Timestamp('2019-02-14 21:18:30+0000', tz='UTC'), None);2;0
2019-02-14 21:22:30+00:00;2019-02-14 21:30:30+00:00;0 days 00:08:00;slice(Timestamp('2019-02-14 21:22:30+0000', tz='UTC'), Timestamp('2019-02-14 21:30:30+0000', tz='UTC'), None);1;1
2019-02-14 21:35:00+00:00;2019-02-14 21:38:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 21:35:00+0000', tz='UTC'), Timestamp('2019-02-14 21:38:30+0000', tz='UTC'), None);2;0
2019-02-14 21:42:00+00:00;2019-02-14 21:45:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 21:42:00+0000', tz='UTC'), Timestamp('2019-02-14 21:45:30+0000', tz='UTC'), None);2;0
2019-02-14 21:49:30+00:00;2019-02-14 21:53:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 21:49:30+0000', tz='UTC'), Timestamp('2019-02-14 21:53:30+0000', tz='UTC'), None);2;0
2019-02-14 21:57:30+00:00;2019-02-14 22:00:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-14 21:57:30+0000', tz='UTC'), Timestamp('2019-02-14 22:00:30+0000', tz='UTC'), None);1;1
2019-02-14 22:04:00+00:00;2019-02-14 22:07:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 22:04:00+0000', tz='UTC'), Timestamp('2019-02-14 22:07:30+0000', tz='UTC'), None);2;0
2019-02-14 22:11:00+00:00;2019-02-14 22:14:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 22:11:00+0000', tz='UTC'), Timestamp('2019-02-14 22:14:30+0000', tz='UTC'), None);2;0
2019-02-14 22:18:00+00:00;2019-02-14 22:21:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-14 22:18:00+0000', tz='UTC'), Timestamp('2019-02-14 22:21:00+0000', tz='UTC'), None);2;0
2019-02-14 22:24:30+00:00;2019-02-14 22:28:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 22:24:30+0000', tz='UTC'), Timestamp('2019-02-14 22:28:30+0000', tz='UTC'), None);2;0
2019-02-14 22:32:00+00:00;2019-02-14 22:35:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 22:32:00+0000', tz='UTC'), Timestamp('2019-02-14 22:35:30+0000', tz='UTC'), None);1;1
2019-02-14 22:38:30+00:00;2019-02-14 22:48:30+00:00;0 days 00:10:00;slice(Timestamp('2019-02-14 22:38:30+0000', tz='UTC'), Timestamp('2019-02-14 22:48:30+0000', tz='UTC'), None);1;1
2019-02-14 22:50:00+00:00;2019-02-14 23:08:00+00:00;0 days 00:18:00;slice(Timestamp('2019-02-14 22:50:00+0000', tz='UTC'), Timestamp('2019-02-14 23:08:00+0000', tz='UTC'), None);0;1
2019-02-14 23:10:00+00:00;2019-02-14 23:26:00+00:00;0 days 00:16:00;slice(Timestamp('2019-02-14 23:10:00+0000', tz='UTC'), Timestamp('2019-02-14 23:26:00+0000', tz='UTC'), None);0;1
2019-02-14 23:27:30+00:00;2019-02-14 23:35:00+00:00;0 days 00:07:30;slice(Timestamp('2019-02-14 23:27:30+0000', tz='UTC'), Timestamp('2019-02-14 23:35:00+0000', tz='UTC'), None);1;1
2019-02-15 20:56:00+00:00;2019-02-15 21:53:00+00:00;0 days 00:57:00;slice(Timestamp('2019-02-15 20:56:00+0000', tz='UTC'), Timestamp('2019-02-15 21:53:00+0000', tz='UTC'), None);0;1
2019-02-15 21:57:30+00:00;2019-02-15 22:14:30+00:00;0 days 00:17:00;slice(Timestamp('2019-02-15 21:57:30+0000', tz='UTC'), Timestamp('2019-02-15 22:14:30+0000', tz='UTC'), None);0;1
2019-02-15 22:16:30+00:00;2019-02-15 22:46:30+00:00;0 days 00:30:00;slice(Timestamp('2019-02-15 22:16:30+0000', tz='UTC'), Timestamp('2019-02-15 22:46:30+0000', tz='UTC'), None);0;1
2019-02-15 22:49:00+00:00;2019-02-15 22:55:00+00:00;0 days 00:06:00;slice(Timestamp('2019-02-15 22:49:00+0000', tz='UTC'), Timestamp('2019-02-15 22:55:00+0000', tz='UTC'), None);2;0
