first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_8
2019-02-16 21:43:30+00:00;2019-02-16 21:49:30+00:00;0 days 00:06:00;slice(Timestamp('2019-02-16 21:43:30+0000', tz='UTC'), Timestamp('2019-02-16 21:49:30+0000', tz='UTC'), None);0;7
2019-02-16 22:00:00+00:00;2019-02-16 22:06:00+00:00;0 days 00:06:00;slice(Timestamp('2019-02-16 22:00:00+0000', tz='UTC'), Timestamp('2019-02-16 22:06:00+0000', tz='UTC'), None);0;7
2019-02-16 22:11:30+00:00;2019-02-16 22:17:30+00:00;0 days 00:06:00;slice(Timestamp('2019-02-16 22:11:30+0000', tz='UTC'), Timestamp('2019-02-16 22:17:30+0000', tz='UTC'), None);0;7
2019-02-16 22:31:30+00:00;2019-02-16 22:33:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 22:31:30+0000', tz='UTC'), Timestamp('2019-02-16 22:33:00+0000', tz='UTC'), None);1;6
2019-02-16 22:43:30+00:00;2019-02-16 22:56:30+00:00;0 days 00:13:00;slice(Timestamp('2019-02-16 22:43:30+0000', tz='UTC'), Timestamp('2019-02-16 22:56:30+0000', tz='UTC'), None);0;7
2019-02-16 22:58:30+00:00;2019-02-16 23:15:00+00:00;0 days 00:16:30;slice(Timestamp('2019-02-16 22:58:30+0000', tz='UTC'), Timestamp('2019-02-16 23:15:00+0000', tz='UTC'), None);0;5
2019-02-16 23:24:30+00:00;2019-02-16 23:26:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 23:24:30+0000', tz='UTC'), Timestamp('2019-02-16 23:26:00+0000', tz='UTC'), None);1;6
2019-02-16 23:41:30+00:00;2019-02-16 23:51:30+00:00;0 days 00:10:00;slice(Timestamp('2019-02-16 23:41:30+0000', tz='UTC'), Timestamp('2019-02-16 23:51:30+0000', tz='UTC'), None);0;1
2019-02-16 23:58:30+00:00;2019-02-16 23:59:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-16 23:58:30+0000', tz='UTC'), Timestamp('2019-02-16 23:59:30+0000', tz='UTC'), None);1;0
2019-02-17 00:11:00+00:00;2019-02-17 00:12:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 00:11:00+0000', tz='UTC'), Timestamp('2019-02-17 00:12:30+0000', tz='UTC'), None);1;3
2019-02-17 00:21:30+00:00;2019-02-17 00:23:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 00:21:30+0000', tz='UTC'), Timestamp('2019-02-17 00:23:30+0000', tz='UTC'), None);1;4
2019-02-17 00:25:30+00:00;2019-02-17 00:27:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 00:25:30+0000', tz='UTC'), Timestamp('2019-02-17 00:27:00+0000', tz='UTC'), None);1;6
2019-02-17 00:40:00+00:00;2019-02-17 00:41:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 00:40:00+0000', tz='UTC'), Timestamp('2019-02-17 00:41:00+0000', tz='UTC'), None);1;0
2019-02-17 00:52:30+00:00;2019-02-17 00:55:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 00:52:30+0000', tz='UTC'), Timestamp('2019-02-17 00:55:00+0000', tz='UTC'), None);1;4
2019-02-17 00:57:00+00:00;2019-02-17 00:58:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 00:57:00+0000', tz='UTC'), Timestamp('2019-02-17 00:58:30+0000', tz='UTC'), None);1;6
2019-02-17 01:16:00+00:00;2019-02-17 01:17:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 01:16:00+0000', tz='UTC'), Timestamp('2019-02-17 01:17:00+0000', tz='UTC'), None);1;0
2019-02-17 01:26:00+00:00;2019-02-17 01:28:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 01:26:00+0000', tz='UTC'), Timestamp('2019-02-17 01:28:30+0000', tz='UTC'), None);1;4
2019-02-17 01:32:30+00:00;2019-02-17 01:33:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 01:32:30+0000', tz='UTC'), Timestamp('2019-02-17 01:33:30+0000', tz='UTC'), None);1;0
2019-02-17 01:50:30+00:00;2019-02-17 01:52:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 01:50:30+0000', tz='UTC'), Timestamp('2019-02-17 01:52:00+0000', tz='UTC'), None);1;3
2019-02-17 02:00:00+00:00;2019-02-17 02:02:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 02:00:00+0000', tz='UTC'), Timestamp('2019-02-17 02:02:30+0000', tz='UTC'), None);1;4
2019-02-17 02:08:30+00:00;2019-02-17 02:09:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 02:08:30+0000', tz='UTC'), Timestamp('2019-02-17 02:09:30+0000', tz='UTC'), None);1;0
2019-02-17 02:28:30+00:00;2019-02-17 02:30:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 02:28:30+0000', tz='UTC'), Timestamp('2019-02-17 02:30:00+0000', tz='UTC'), None);1;3
2019-02-17 02:34:00+00:00;2019-02-17 02:36:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 02:34:00+0000', tz='UTC'), Timestamp('2019-02-17 02:36:00+0000', tz='UTC'), None);1;2
2019-02-17 02:49:00+00:00;2019-02-17 02:50:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 02:49:00+0000', tz='UTC'), Timestamp('2019-02-17 02:50:00+0000', tz='UTC'), None);1;0
2019-02-17 03:08:00+00:00;2019-02-17 03:09:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 03:08:00+0000', tz='UTC'), Timestamp('2019-02-17 03:09:30+0000', tz='UTC'), None);1;4
2019-02-17 03:22:30+00:00;2019-02-17 03:24:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 03:22:30+0000', tz='UTC'), Timestamp('2019-02-17 03:24:30+0000', tz='UTC'), None);1;2
2019-02-17 03:28:00+00:00;2019-02-17 03:29:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 03:28:00+0000', tz='UTC'), Timestamp('2019-02-17 03:29:30+0000', tz='UTC'), None);1;6
2019-02-17 03:47:00+00:00;2019-02-17 03:48:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 03:47:00+0000', tz='UTC'), Timestamp('2019-02-17 03:48:00+0000', tz='UTC'), None);1;0
2019-02-17 03:55:00+00:00;2019-02-17 03:57:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 03:55:00+0000', tz='UTC'), Timestamp('2019-02-17 03:57:30+0000', tz='UTC'), None);1;4
2019-02-17 04:04:30+00:00;2019-02-17 04:05:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 04:04:30+0000', tz='UTC'), Timestamp('2019-02-17 04:05:30+0000', tz='UTC'), None);1;0
2019-02-17 04:24:00+00:00;2019-02-17 04:29:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-17 04:24:00+0000', tz='UTC'), Timestamp('2019-02-17 04:29:00+0000', tz='UTC'), None);1;4
2019-02-17 04:43:30+00:00;2019-02-17 04:45:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 04:43:30+0000', tz='UTC'), Timestamp('2019-02-17 04:45:00+0000', tz='UTC'), None);1;3
2019-02-17 04:57:30+00:00;2019-02-17 04:59:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 04:57:30+0000', tz='UTC'), Timestamp('2019-02-17 04:59:30+0000', tz='UTC'), None);1;4
2019-02-17 05:02:30+00:00;2019-02-17 05:03:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 05:02:30+0000', tz='UTC'), Timestamp('2019-02-17 05:03:30+0000', tz='UTC'), None);1;0
2019-02-17 05:22:00+00:00;2019-02-17 05:23:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 05:22:00+0000', tz='UTC'), Timestamp('2019-02-17 05:23:30+0000', tz='UTC'), None);1;6
2019-02-17 05:29:30+00:00;2019-02-17 05:31:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 05:29:30+0000', tz='UTC'), Timestamp('2019-02-17 05:31:30+0000', tz='UTC'), None);1;4
2019-02-17 05:41:30+00:00;2019-02-17 05:42:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 05:41:30+0000', tz='UTC'), Timestamp('2019-02-17 05:42:30+0000', tz='UTC'), None);1;0
2019-02-17 06:01:00+00:00;2019-02-17 06:03:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 06:01:00+0000', tz='UTC'), Timestamp('2019-02-17 06:03:30+0000', tz='UTC'), None);1;7
2019-02-17 06:21:30+00:00;2019-02-17 06:22:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 06:21:30+0000', tz='UTC'), Timestamp('2019-02-17 06:22:30+0000', tz='UTC'), None);1;0
2019-02-17 06:34:00+00:00;2019-02-17 06:36:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 06:34:00+0000', tz='UTC'), Timestamp('2019-02-17 06:36:30+0000', tz='UTC'), None);1;4
2019-02-17 06:40:30+00:00;2019-02-17 06:42:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 06:40:30+0000', tz='UTC'), Timestamp('2019-02-17 06:42:00+0000', tz='UTC'), None);1;3
2019-02-17 07:01:00+00:00;2019-02-17 07:02:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 07:01:00+0000', tz='UTC'), Timestamp('2019-02-17 07:02:00+0000', tz='UTC'), None);1;0
2019-02-17 07:05:30+00:00;2019-02-17 07:08:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 07:05:30+0000', tz='UTC'), Timestamp('2019-02-17 07:08:00+0000', tz='UTC'), None);1;4
2019-02-17 07:21:00+00:00;2019-02-17 07:22:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 07:21:00+0000', tz='UTC'), Timestamp('2019-02-17 07:22:30+0000', tz='UTC'), None);1;3
2019-02-17 07:38:00+00:00;2019-02-17 07:40:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 07:38:00+0000', tz='UTC'), Timestamp('2019-02-17 07:40:30+0000', tz='UTC'), None);1;4
2019-02-17 07:42:30+00:00;2019-02-17 07:43:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 07:42:30+0000', tz='UTC'), Timestamp('2019-02-17 07:43:30+0000', tz='UTC'), None);1;0
2019-02-17 08:02:30+00:00;2019-02-17 08:04:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 08:02:30+0000', tz='UTC'), Timestamp('2019-02-17 08:04:00+0000', tz='UTC'), None);1;3
2019-02-17 08:13:30+00:00;2019-02-17 08:16:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 08:13:30+0000', tz='UTC'), Timestamp('2019-02-17 08:16:00+0000', tz='UTC'), None);1;4
2019-02-17 08:20:30+00:00;2019-02-17 08:21:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 08:20:30+0000', tz='UTC'), Timestamp('2019-02-17 08:21:30+0000', tz='UTC'), None);1;0
2019-02-17 08:39:00+00:00;2019-02-17 08:40:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 08:39:00+0000', tz='UTC'), Timestamp('2019-02-17 08:40:30+0000', tz='UTC'), None);1;3
2019-02-17 08:49:00+00:00;2019-02-17 08:51:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 08:49:00+0000', tz='UTC'), Timestamp('2019-02-17 08:51:00+0000', tz='UTC'), None);1;2
2019-02-17 08:54:30+00:00;2019-02-17 08:55:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 08:54:30+0000', tz='UTC'), Timestamp('2019-02-17 08:55:30+0000', tz='UTC'), None);1;0
2019-02-17 09:08:30+00:00;2019-02-17 09:10:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 09:08:30+0000', tz='UTC'), Timestamp('2019-02-17 09:10:00+0000', tz='UTC'), None);1;3
2019-02-17 09:23:30+00:00;2019-02-17 09:26:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 09:23:30+0000', tz='UTC'), Timestamp('2019-02-17 09:26:00+0000', tz='UTC'), None);1;4
2019-02-17 09:36:30+00:00;2019-02-17 09:37:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 09:36:30+0000', tz='UTC'), Timestamp('2019-02-17 09:37:30+0000', tz='UTC'), None);1;0
2019-02-17 09:51:30+00:00;2019-02-17 09:52:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 09:51:30+0000', tz='UTC'), Timestamp('2019-02-17 09:52:30+0000', tz='UTC'), None);1;0
2019-02-17 09:58:30+00:00;2019-02-17 10:01:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 09:58:30+0000', tz='UTC'), Timestamp('2019-02-17 10:01:00+0000', tz='UTC'), None);1;4
2019-02-17 10:06:30+00:00;2019-02-17 10:07:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 10:06:30+0000', tz='UTC'), Timestamp('2019-02-17 10:07:30+0000', tz='UTC'), None);1;0
2019-02-17 10:20:00+00:00;2019-02-17 10:21:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 10:20:00+0000', tz='UTC'), Timestamp('2019-02-17 10:21:00+0000', tz='UTC'), None);1;0
2019-02-17 10:25:00+00:00;2019-02-17 10:27:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 10:25:00+0000', tz='UTC'), Timestamp('2019-02-17 10:27:00+0000', tz='UTC'), None);1;2
2019-02-17 10:48:00+00:00;2019-02-17 10:49:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 10:48:00+0000', tz='UTC'), Timestamp('2019-02-17 10:49:00+0000', tz='UTC'), None);1;0
2019-02-17 10:51:30+00:00;2019-02-17 10:54:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 10:51:30+0000', tz='UTC'), Timestamp('2019-02-17 10:54:00+0000', tz='UTC'), None);1;4
2019-02-17 11:01:00+00:00;2019-02-17 11:02:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 11:01:00+0000', tz='UTC'), Timestamp('2019-02-17 11:02:00+0000', tz='UTC'), None);1;0
2019-02-17 11:17:00+00:00;2019-02-17 11:21:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-17 11:17:00+0000', tz='UTC'), Timestamp('2019-02-17 11:21:30+0000', tz='UTC'), None);1;4
2019-02-17 11:31:30+00:00;2019-02-17 11:33:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 11:31:30+0000', tz='UTC'), Timestamp('2019-02-17 11:33:00+0000', tz='UTC'), None);1;6
2019-02-17 11:45:00+00:00;2019-02-17 11:47:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 11:45:00+0000', tz='UTC'), Timestamp('2019-02-17 11:47:00+0000', tz='UTC'), None);1;4
2019-02-17 11:59:30+00:00;2019-02-17 12:04:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-17 11:59:30+0000', tz='UTC'), Timestamp('2019-02-17 12:04:00+0000', tz='UTC'), None);1;4
2019-02-17 12:26:30+00:00;2019-02-17 12:29:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 12:26:30+0000', tz='UTC'), Timestamp('2019-02-17 12:29:30+0000', tz='UTC'), None);1;2
2019-02-17 12:39:00+00:00;2019-02-17 12:44:30+00:00;0 days 00:05:30;slice(Timestamp('2019-02-17 12:39:00+0000', tz='UTC'), Timestamp('2019-02-17 12:44:30+0000', tz='UTC'), None);0;7
2019-02-17 13:01:00+00:00;2019-02-17 13:04:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 13:01:00+0000', tz='UTC'), Timestamp('2019-02-17 13:04:00+0000', tz='UTC'), None);1;4
2019-02-17 13:08:00+00:00;2019-02-17 13:09:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 13:08:00+0000', tz='UTC'), Timestamp('2019-02-17 13:09:00+0000', tz='UTC'), None);1;0
2019-02-17 13:24:30+00:00;2019-02-17 13:25:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 13:24:30+0000', tz='UTC'), Timestamp('2019-02-17 13:25:30+0000', tz='UTC'), None);1;0
2019-02-17 13:29:30+00:00;2019-02-17 13:32:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 13:29:30+0000', tz='UTC'), Timestamp('2019-02-17 13:32:00+0000', tz='UTC'), None);1;4
2019-02-17 13:39:30+00:00;2019-02-17 13:41:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 13:39:30+0000', tz='UTC'), Timestamp('2019-02-17 13:41:00+0000', tz='UTC'), None);1;6
2019-02-17 13:56:00+00:00;2019-02-17 13:59:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 13:56:00+0000', tz='UTC'), Timestamp('2019-02-17 13:59:00+0000', tz='UTC'), None);1;2
2019-02-17 14:11:30+00:00;2019-02-17 14:12:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 14:11:30+0000', tz='UTC'), Timestamp('2019-02-17 14:12:30+0000', tz='UTC'), None);1;0
2019-02-17 14:23:30+00:00;2019-02-17 14:28:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-17 14:23:30+0000', tz='UTC'), Timestamp('2019-02-17 14:28:00+0000', tz='UTC'), None);1;4
2019-02-17 14:33:30+00:00;2019-02-17 14:44:00+00:00;0 days 00:10:30;slice(Timestamp('2019-02-17 14:33:30+0000', tz='UTC'), Timestamp('2019-02-17 14:44:00+0000', tz='UTC'), None);0;1
2019-02-17 14:51:30+00:00;2019-02-17 14:52:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 14:51:30+0000', tz='UTC'), Timestamp('2019-02-17 14:52:30+0000', tz='UTC'), None);1;0
2019-02-17 15:17:00+00:00;2019-02-17 15:22:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-17 15:17:00+0000', tz='UTC'), Timestamp('2019-02-17 15:22:00+0000', tz='UTC'), None);1;4
2019-02-17 15:36:00+00:00;2019-02-17 15:37:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 15:36:00+0000', tz='UTC'), Timestamp('2019-02-17 15:37:00+0000', tz='UTC'), None);1;0
2019-02-17 15:45:00+00:00;2019-02-17 15:47:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 15:45:00+0000', tz='UTC'), Timestamp('2019-02-17 15:47:30+0000', tz='UTC'), None);1;4
2019-02-17 15:50:30+00:00;2019-02-17 15:51:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 15:50:30+0000', tz='UTC'), Timestamp('2019-02-17 15:51:30+0000', tz='UTC'), None);1;0
2019-02-17 15:54:00+00:00;2019-02-17 16:07:30+00:00;0 days 00:13:30;slice(Timestamp('2019-02-17 15:54:00+0000', tz='UTC'), Timestamp('2019-02-17 16:07:30+0000', tz='UTC'), None);0;7
2019-02-17 16:19:30+00:00;2019-02-17 16:22:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 16:19:30+0000', tz='UTC'), Timestamp('2019-02-17 16:22:00+0000', tz='UTC'), None);1;2
2019-02-17 16:38:00+00:00;2019-02-17 16:39:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 16:38:00+0000', tz='UTC'), Timestamp('2019-02-17 16:39:00+0000', tz='UTC'), None);1;0
2019-02-17 16:48:00+00:00;2019-02-17 16:50:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 16:48:00+0000', tz='UTC'), Timestamp('2019-02-17 16:50:30+0000', tz='UTC'), None);1;4
2019-02-17 16:54:30+00:00;2019-02-17 16:55:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 16:54:30+0000', tz='UTC'), Timestamp('2019-02-17 16:55:30+0000', tz='UTC'), None);1;0
2019-02-17 17:13:00+00:00;2019-02-17 17:14:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 17:13:00+0000', tz='UTC'), Timestamp('2019-02-17 17:14:00+0000', tz='UTC'), None);1;0
2019-02-17 17:16:30+00:00;2019-02-17 17:18:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 17:16:30+0000', tz='UTC'), Timestamp('2019-02-17 17:18:30+0000', tz='UTC'), None);1;2
2019-02-17 17:30:30+00:00;2019-02-17 17:31:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 17:30:30+0000', tz='UTC'), Timestamp('2019-02-17 17:31:30+0000', tz='UTC'), None);1;0
2019-02-17 17:44:30+00:00;2019-02-17 17:47:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 17:44:30+0000', tz='UTC'), Timestamp('2019-02-17 17:47:30+0000', tz='UTC'), None);1;4
2019-02-17 18:03:30+00:00;2019-02-17 18:05:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:03:30+0000', tz='UTC'), Timestamp('2019-02-17 18:05:00+0000', tz='UTC'), None);1;6
2019-02-17 18:13:30+00:00;2019-02-17 18:15:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 18:13:30+0000', tz='UTC'), Timestamp('2019-02-17 18:15:30+0000', tz='UTC'), None);1;2
2019-02-17 18:21:00+00:00;2019-02-17 18:22:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 18:21:00+0000', tz='UTC'), Timestamp('2019-02-17 18:22:30+0000', tz='UTC'), None);1;6
2019-02-17 18:45:30+00:00;2019-02-17 18:48:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 18:45:30+0000', tz='UTC'), Timestamp('2019-02-17 18:48:00+0000', tz='UTC'), None);1;4
2019-02-17 18:52:30+00:00;2019-02-17 18:53:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 18:52:30+0000', tz='UTC'), Timestamp('2019-02-17 18:53:30+0000', tz='UTC'), None);1;0
2019-02-17 19:06:30+00:00;2019-02-17 19:08:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 19:06:30+0000', tz='UTC'), Timestamp('2019-02-17 19:08:00+0000', tz='UTC'), None);1;6
2019-02-17 19:14:30+00:00;2019-02-17 19:17:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 19:14:30+0000', tz='UTC'), Timestamp('2019-02-17 19:17:00+0000', tz='UTC'), None);1;4
2019-02-17 19:22:00+00:00;2019-02-17 19:23:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 19:22:00+0000', tz='UTC'), Timestamp('2019-02-17 19:23:00+0000', tz='UTC'), None);1;0
2019-02-17 19:44:30+00:00;2019-02-17 19:47:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 19:44:30+0000', tz='UTC'), Timestamp('2019-02-17 19:47:00+0000', tz='UTC'), None);1;4
2019-02-17 19:49:30+00:00;2019-02-17 19:56:30+00:00;0 days 00:07:00;slice(Timestamp('2019-02-17 19:49:30+0000', tz='UTC'), Timestamp('2019-02-17 19:56:30+0000', tz='UTC'), None);0;7
2019-02-17 20:02:30+00:00;2019-02-17 20:08:30+00:00;0 days 00:06:00;slice(Timestamp('2019-02-17 20:02:30+0000', tz='UTC'), Timestamp('2019-02-17 20:08:30+0000', tz='UTC'), None);0;7
2019-02-17 20:11:00+00:00;2019-02-17 20:17:00+00:00;0 days 00:06:00;slice(Timestamp('2019-02-17 20:11:00+0000', tz='UTC'), Timestamp('2019-02-17 20:17:00+0000', tz='UTC'), None);0;7
2019-02-17 20:18:30+00:00;2019-02-17 20:22:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 20:18:30+0000', tz='UTC'), Timestamp('2019-02-17 20:22:30+0000', tz='UTC'), None);0;7
2019-02-17 20:24:00+00:00;2019-02-17 20:29:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-17 20:24:00+0000', tz='UTC'), Timestamp('2019-02-17 20:29:00+0000', tz='UTC'), None);0;7
2019-02-17 20:34:30+00:00;2019-02-17 20:39:30+00:00;0 days 00:05:00;slice(Timestamp('2019-02-17 20:34:30+0000', tz='UTC'), Timestamp('2019-02-17 20:39:30+0000', tz='UTC'), None);0;7
2019-02-17 20:42:00+00:00;2019-02-17 20:49:30+00:00;0 days 00:07:30;slice(Timestamp('2019-02-17 20:42:00+0000', tz='UTC'), Timestamp('2019-02-17 20:49:30+0000', tz='UTC'), None);0;7
2019-02-17 20:54:30+00:00;2019-02-17 21:10:00+00:00;0 days 00:15:30;slice(Timestamp('2019-02-17 20:54:30+0000', tz='UTC'), Timestamp('2019-02-17 21:10:00+0000', tz='UTC'), None);0;5
2019-02-17 21:18:30+00:00;2019-02-17 21:20:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 21:18:30+0000', tz='UTC'), Timestamp('2019-02-17 21:20:30+0000', tz='UTC'), None);1;2
2019-02-17 21:35:30+00:00;2019-02-17 21:37:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 21:35:30+0000', tz='UTC'), Timestamp('2019-02-17 21:37:00+0000', tz='UTC'), None);1;6
2019-02-17 21:41:00+00:00;2019-02-17 21:43:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 21:41:00+0000', tz='UTC'), Timestamp('2019-02-17 21:43:30+0000', tz='UTC'), None);1;4
2019-02-17 21:52:00+00:00;2019-02-17 21:56:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 21:52:00+0000', tz='UTC'), Timestamp('2019-02-17 21:56:00+0000', tz='UTC'), None);0;7
2019-02-17 21:57:30+00:00;2019-02-17 22:11:30+00:00;0 days 00:14:00;slice(Timestamp('2019-02-17 21:57:30+0000', tz='UTC'), Timestamp('2019-02-17 22:11:30+0000', tz='UTC'), None);0;7
2019-02-17 22:15:00+00:00;2019-02-17 22:20:30+00:00;0 days 00:05:30;slice(Timestamp('2019-02-17 22:15:00+0000', tz='UTC'), Timestamp('2019-02-17 22:20:30+0000', tz='UTC'), None);0;7
2019-02-17 22:35:00+00:00;2019-02-17 22:36:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 22:35:00+0000', tz='UTC'), Timestamp('2019-02-17 22:36:00+0000', tz='UTC'), None);1;0
2019-02-17 22:51:30+00:00;2019-02-17 22:54:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 22:51:30+0000', tz='UTC'), Timestamp('2019-02-17 22:54:30+0000', tz='UTC'), None);1;2
2019-02-17 23:09:30+00:00;2019-02-17 23:11:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 23:09:30+0000', tz='UTC'), Timestamp('2019-02-17 23:11:00+0000', tz='UTC'), None);1;3
2019-02-17 23:20:30+00:00;2019-02-17 23:23:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 23:20:30+0000', tz='UTC'), Timestamp('2019-02-17 23:23:00+0000', tz='UTC'), None);1;4
2019-02-17 23:28:00+00:00;2019-02-17 23:29:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 23:28:00+0000', tz='UTC'), Timestamp('2019-02-17 23:29:00+0000', tz='UTC'), None);1;0
2019-02-17 23:46:00+00:00;2019-02-17 23:47:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 23:46:00+0000', tz='UTC'), Timestamp('2019-02-17 23:47:30+0000', tz='UTC'), None);1;3
2019-02-17 23:49:00+00:00;2019-02-17 23:51:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 23:49:00+0000', tz='UTC'), Timestamp('2019-02-17 23:51:30+0000', tz='UTC'), None);1;4
2019-02-18 00:07:00+00:00;2019-02-18 00:08:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 00:07:00+0000', tz='UTC'), Timestamp('2019-02-18 00:08:00+0000', tz='UTC'), None);1;0
